Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Year,MVP_Score
164.0,Bruce Brown,27.0,2TM,SG,67.0,44.0,0.7380952380952381,4.1,8.7,0.478,0.8,2.4,0.323,3.4,6.2,0.538,0.523,1.7,2.1,0.824,0.8,3.4,0.30656934306569344,0.2660550458715596,0.42857142857142855,0.08333333333333333,1.3,2.2,0.3112391930835735,,2024,0.38947023306269585
166.0,Santi Aldama,23.0,MEM,PF,61.0,35.0,0.7010582010582012,4.0,9.3,0.435,1.7,5.0,0.349,2.3,4.3,0.534,0.528,0.9,1.4,0.621,1.2,4.6,0.4233576642335766,0.2110091743119266,0.3333333333333333,0.25,1.1,1.5,0.30835734870317,,2024,0.3891250713729086
201.0,Brandin Podziemski,20.0,GSW,SG,74.0,28.0,0.7037037037037038,3.7,8.1,0.454,1.2,3.2,0.385,2.4,4.9,0.499,0.529,0.7,1.1,0.633,1.6,4.2,0.4233576642335766,0.3394495412844037,0.38095238095238093,0.05555555555555556,1.2,1.6,0.2651296829971181,ROY-5,2024,0.38883022649044496
168.0,Spencer Dinwiddie,30.0,2TM,PG,76.0,52.0,0.7486772486772487,3.3,8.4,0.392,1.6,4.8,0.337,1.7,3.6,0.467,0.489,2.2,2.8,0.805,0.4,2.3,0.19708029197080296,0.43119266055045874,0.3333333333333333,0.08333333333333333,1.2,1.8,0.3025936599423631,,2024,0.38738417359346605
102.0,Bennedict Mathurin,21.0,IND,SF,59.0,19.0,0.6904761904761906,5.0,11.2,0.446,1.4,3.6,0.374,3.7,7.6,0.481,0.507,3.1,3.8,0.821,1.0,2.9,0.29197080291970806,0.18348623853211007,0.2857142857142857,0.05555555555555556,1.6,2.0,0.4178674351585014,,2024,0.3870166029676927
189.0,Tari Eason,22.0,HOU,PF,22.0,0.0,0.5767195767195767,4.0,8.6,0.466,0.8,2.3,0.36,3.2,6.3,0.504,0.513,1.0,1.5,0.636,2.1,4.9,0.5109489051094891,0.11009174311926605,0.6666666666666666,0.25,0.9,2.3,0.2824207492795389,,2024,0.38651394149273394
121.0,Andrew Wiggins,28.0,GSW,SF,71.0,59.0,0.7142857142857143,5.0,11.0,0.453,1.3,3.6,0.358,3.7,7.4,0.498,0.511,2.0,2.7,0.751,1.5,3.0,0.3284671532846716,0.15596330275229356,0.2857142857142857,0.16666666666666666,1.2,2.1,0.38040345821325644,,2024,0.38556768354208937
188.0,Kelly Olynyk,32.0,2TM,C,78.0,27.0,0.597883597883598,3.5,6.4,0.555,0.8,2.0,0.387,2.8,4.4,0.632,0.616,1.9,2.3,0.833,1.4,3.9,0.38686131386861317,0.4036697247706422,0.42857142857142855,0.11111111111111112,1.9,2.9,0.2824207492795389,,2024,0.38541633603314496
136.0,Aaron Nesmith,24.0,IND,SF,72.0,47.0,0.7328042328042328,4.4,8.8,0.496,1.9,4.6,0.419,2.4,4.2,0.581,0.606,1.5,1.9,0.781,0.9,2.9,0.2773722627737226,0.13761467889908258,0.42857142857142855,0.19444444444444442,0.9,3.3,0.35158501440922185,,2024,0.3844430079343601
155.0,Daniel Gafford,25.0,DAL,PF,29.0,21.0,0.5687830687830688,5.0,6.4,0.78,0.0,0.0,,5.0,6.4,0.78,0.78,1.2,1.9,0.607,2.2,4.7,0.5036496350364964,0.14678899082568808,0.3333333333333333,0.5277777777777778,1.0,2.8,0.32276657060518726,,2024,0.38401292956997923
209.0,Ausar Thompson,21.0,DET,SF,63.0,38.0,0.6640211640211641,3.7,7.6,0.483,0.3,1.8,0.186,3.3,5.8,0.575,0.505,1.1,1.9,0.597,2.0,4.3,0.4671532846715329,0.17431192660550457,0.5238095238095238,0.25,1.3,2.8,0.25360230547550433,,2024,0.3826657737931673
223.0,Kyle Lowry,37.0,MIA,PG,37.0,35.0,0.7407407407407408,2.8,6.5,0.426,1.7,4.4,0.385,1.1,2.2,0.506,0.554,0.9,1.1,0.833,0.7,2.8,0.25547445255474455,0.36697247706422015,0.5238095238095238,0.11111111111111112,1.4,2.5,0.23631123919308353,,2024,0.38216062924508
156.0,Wendell Carter Jr.,24.0,ORL,C,55.0,48.0,0.6772486772486773,4.1,7.7,0.525,1.2,3.1,0.374,2.9,4.6,0.626,0.6,1.7,2.4,0.694,2.0,4.9,0.5036496350364964,0.15596330275229356,0.2857142857142857,0.1388888888888889,1.2,2.2,0.31700288184438036,,2024,0.3808585577794601
125.0,Duncan Robinson,29.0,MIA,SF,68.0,36.0,0.7407407407407408,4.5,9.9,0.45,2.8,7.0,0.395,1.7,3.0,0.579,0.589,1.2,1.3,0.889,0.2,2.3,0.18248175182481752,0.2568807339449541,0.3333333333333333,0.05555555555555556,1.4,2.4,0.3717579250720461,,2024,0.3802789058999411
101.0,GG Jackson II,19.0,MEM,PF,48.0,18.0,0.6798941798941799,5.0,11.7,0.428,2.1,6.0,0.357,2.9,5.8,0.502,0.519,2.4,3.2,0.752,1.1,3.0,0.2992700729927007,0.11009174311926605,0.2857142857142857,0.1388888888888889,1.4,1.3,0.42074927953890484,,2024,0.3801612292501207
139.0,Buddy Hield,31.0,PHI,SG,32.0,14.0,0.6825396825396826,4.4,10.4,0.426,2.6,6.6,0.389,1.9,3.8,0.492,0.55,0.8,0.8,0.923,0.8,2.3,0.23357664233576644,0.27522935779816515,0.38095238095238093,0.08333333333333333,1.3,2.1,0.35158501440922185,,2024,0.37814549633315864
116.0,Rui Hachimura,25.0,LAL,PF,68.0,39.0,0.7116402116402116,5.3,9.9,0.537,1.4,3.4,0.422,3.9,6.5,0.597,0.609,1.5,2.0,0.739,0.9,3.5,0.31386861313868614,0.11009174311926605,0.2857142857142857,0.11111111111111112,0.7,1.5,0.39193083573487025,,2024,0.37722487240092384
223.0,Kyle Lowry,37.0,2TM,PG,60.0,55.0,0.746031746031746,2.7,6.3,0.432,1.6,4.2,0.392,1.1,2.1,0.512,0.562,1.1,1.3,0.84,0.6,2.7,0.23357664233576644,0.3853211009174312,0.47619047619047616,0.11111111111111112,1.4,2.4,0.23342939481268007,,2024,0.37691590205337006
211.0,Al Horford,37.0,BOS,C,65.0,33.0,0.7089947089947091,3.3,6.4,0.511,1.7,4.0,0.419,1.6,2.5,0.658,0.64,0.4,0.5,0.867,1.3,5.1,0.4671532846715329,0.23853211009174313,0.2857142857142857,0.2777777777777778,0.7,1.4,0.24783861671469737,,2024,0.37685558432389477
139.0,Buddy Hield,31.0,2TM,SF,84.0,42.0,0.6798941798941799,4.4,10.1,0.436,2.6,6.8,0.386,1.8,3.4,0.539,0.565,0.6,0.7,0.881,0.7,2.5,0.23357664233576644,0.2568807339449541,0.38095238095238093,0.1388888888888889,1.2,2.0,0.3487031700288184,,2024,0.37663323447071306
139.0,Buddy Hield,31.0,IND,SF,52.0,28.0,0.6798941798941799,4.4,9.9,0.443,2.6,6.9,0.384,1.8,3.1,0.575,0.575,0.5,0.6,0.848,0.7,2.6,0.23357664233576644,0.24770642201834864,0.38095238095238093,0.16666666666666666,1.2,2.0,0.34582132564841495,,2024,0.37563733103746993
197.0,Tre Mann,22.0,2TM,PG,41.0,28.0,0.6375661375661377,3.5,7.7,0.459,1.1,3.1,0.373,2.4,4.6,0.516,0.533,1.1,1.4,0.763,0.5,3.1,0.26277372262773724,0.36697247706422015,0.5714285714285714,0.02777777777777778,1.6,1.2,0.2680115273775216,,2024,0.37431093808089977
240.0,Cody Martin,28.0,CHO,SF,28.0,22.0,0.7116402116402116,2.9,7.7,0.381,1.0,3.1,0.314,2.0,4.6,0.426,0.444,0.7,1.2,0.606,0.7,3.2,0.2846715328467153,0.3394495412844037,0.5238095238095238,0.16666666666666666,1.6,1.7,0.21613832853025935,,2024,0.3723089041475867
104.0,Tim Hardaway Jr.,31.0,DAL,SF,79.0,12.0,0.7089947089947091,5.0,12.4,0.402,2.7,7.6,0.353,2.3,4.8,0.478,0.51,1.8,2.1,0.852,0.3,2.9,0.23357664233576644,0.1651376146788991,0.23809523809523808,0.02777777777777778,0.9,1.3,0.41498559077809793,6MOY-9,2024,0.3720494498218887
223.0,Kyle Lowry,37.0,PHI,PG,23.0,20.0,0.7513227513227514,2.6,5.9,0.444,1.6,3.9,0.404,1.0,2.0,0.522,0.578,1.2,1.4,0.848,0.4,2.4,0.20437956204379562,0.4220183486238532,0.42857142857142855,0.08333333333333333,1.4,2.3,0.23054755043227665,,2024,0.37193968903980396
160.0,Luguentz Dort,24.0,OKC,SF,79.0,79.0,0.7513227513227514,3.6,8.3,0.438,2.0,5.0,0.394,1.7,3.3,0.506,0.557,1.6,2.0,0.826,0.9,2.7,0.26277372262773724,0.12844036697247704,0.42857142857142855,0.16666666666666666,0.9,2.9,0.3141210374639769,,2024,0.3700795030074505
190.0,Nick Richards,26.0,CHO,C,67.0,51.0,0.6957671957671958,3.9,5.6,0.691,0.0,0.0,0.0,3.9,5.6,0.693,0.691,2.0,2.7,0.737,2.6,5.5,0.5839416058394161,0.07339449541284404,0.19047619047619047,0.3055555555555556,1.1,2.6,0.2795389048991354,,2024,0.3699178678813724
177.0,Onyeka Okongwu,23.0,ATL,C,55.0,8.0,0.6746031746031746,4.1,6.6,0.611,0.4,1.3,0.333,3.6,5.4,0.676,0.642,1.7,2.1,0.793,2.6,4.2,0.49635036496350365,0.11926605504587157,0.23809523809523808,0.3055555555555556,0.8,2.9,0.2939481268011527,,2024,0.36923224388974624
93.0,Bojan BogdanoviÄ,34.0,2TM,PF,57.0,27.0,0.6851851851851852,5.4,11.9,0.454,2.3,5.9,0.398,3.1,6.1,0.507,0.551,2.1,2.6,0.785,0.4,2.3,0.19708029197080296,0.15596330275229356,0.23809523809523808,0.02777777777777778,1.8,1.7,0.4380403458213256,6MOY-9,2024,0.3685061099813781
74.0,Immanuel Quickley,24.0,NYK,SG,30.0,0.0,0.634920634920635,5.1,11.2,0.454,2.1,5.4,0.395,2.9,5.8,0.509,0.549,2.7,3.1,0.872,0.2,2.4,0.18978102189781024,0.2293577981651376,0.23809523809523808,0.02777777777777778,1.0,1.5,0.4322766570605187,,2024,0.3663501926631634
172.0,Grant Williams,25.0,2TM,PF,76.0,43.0,0.7407407407407408,3.6,8.0,0.456,1.7,4.4,0.375,2.0,3.5,0.558,0.56,1.4,1.8,0.757,1.1,3.1,0.30656934306569344,0.2110091743119266,0.2857142857142857,0.1388888888888889,1.4,3.0,0.2968299711815562,,2024,0.3651912886842088
149.0,Malik Beasley,27.0,MIL,SG,79.0,77.0,0.7830687830687831,4.1,9.1,0.443,2.8,6.9,0.413,1.2,2.3,0.533,0.598,0.3,0.4,0.714,0.5,3.2,0.27007299270072993,0.12844036697247704,0.3333333333333333,0.02777777777777778,0.7,2.0,0.3256484149855908,,2024,0.36508992803191664
169.0,Jaden McDaniels,23.0,MIN,SF,72.0,71.0,0.7724867724867726,4.3,8.7,0.489,1.2,3.5,0.337,3.1,5.2,0.592,0.557,0.8,1.1,0.722,0.8,2.3,0.22627737226277375,0.12844036697247704,0.42857142857142855,0.16666666666666666,1.2,3.0,0.3025936599423631,,2024,0.3648032725529454
182.0,Caleb Martin,28.0,MIA,SF,64.0,23.0,0.7248677248677249,3.8,8.7,0.431,1.3,3.6,0.349,2.5,5.1,0.489,0.504,1.2,1.5,0.778,1.2,3.2,0.3211678832116789,0.2018348623853211,0.3333333333333333,0.1388888888888889,1.2,2.0,0.2881844380403458,,2024,0.36456628790499374
247.0,Lamar Stevens,26.0,MEM,PF,19.0,2.0,0.6084656084656085,4.6,10.3,0.446,0.6,2.0,0.289,4.0,8.3,0.484,0.474,1.8,2.3,0.791,1.3,3.8,0.3722627737226277,0.10091743119266056,0.42857142857142855,0.25,0.8,1.6,0.3314121037463977,,2024,0.36402153159879697
150.0,Brandon Clarke,27.0,MEM,PF,6.0,1.0,0.58994708994709,5.5,9.8,0.559,0.2,1.0,0.167,5.3,8.8,0.604,0.568,0.2,1.2,0.143,2.2,3.2,0.38686131386861317,0.13761467889908258,0.38095238095238093,0.2777777777777778,0.5,1.3,0.3256484149855908,,2024,0.36262188913365606
183.0,Patrick Williams,22.0,CHI,PF,43.0,30.0,0.7222222222222223,3.7,8.3,0.443,1.4,3.4,0.399,2.3,4.9,0.474,0.525,1.2,1.5,0.788,1.1,2.8,0.2846715328467153,0.13761467889908258,0.42857142857142855,0.22222222222222224,1.3,2.0,0.2881844380403458,,2024,0.3626201834886892
151.0,Zach Collins,26.0,SAS,C,69.0,29.0,0.5846560846560848,4.3,8.9,0.484,0.8,2.6,0.32,3.5,6.3,0.552,0.531,1.8,2.3,0.753,1.7,3.7,0.3941605839416059,0.2568807339449541,0.23809523809523808,0.22222222222222224,1.9,3.0,0.32276657060518726,,2024,0.36247634924665145
145.0,Cole Anthony,23.0,ORL,PG,81.0,0.0,0.5925925925925926,4.1,9.4,0.435,1.1,3.4,0.338,3.0,6.0,0.49,0.496,2.2,2.7,0.826,0.8,3.0,0.2773722627737226,0.2660550458715596,0.38095238095238093,0.1388888888888889,1.6,2.2,0.33429394812680113,,2024,0.3620751791993738
313.0,Mitchell Robinson,25.0,NYK,C,31.0,21.0,0.6560846560846562,2.4,4.1,0.575,0.0,0.0,,2.4,4.1,0.575,0.575,0.9,2.1,0.409,4.6,3.9,0.6204379562043796,0.055045871559633024,0.5714285714285714,0.3055555555555556,0.8,1.8,0.16138328530259363,,2024,0.36144429015807583
133.0,Harrison Barnes,31.0,SAC,PF,82.0,82.0,0.7671957671957672,4.2,8.9,0.474,1.8,4.7,0.387,2.4,4.2,0.571,0.576,1.9,2.4,0.801,0.8,2.2,0.21897810218978103,0.11009174311926605,0.3333333333333333,0.02777777777777778,0.7,1.2,0.35158501440922185,,2024,0.3605766075009604
157.0,Eric Gordon,35.0,PHO,SG,68.0,24.0,0.7354497354497356,4.0,9.1,0.443,2.2,5.8,0.378,1.8,3.3,0.561,0.565,0.8,0.9,0.797,0.2,1.6,0.13138686131386862,0.18348623853211007,0.47619047619047616,0.11111111111111112,1.1,1.2,0.31700288184438036,,2024,0.35844652388698023
235.0,Royce O'Neale,30.0,PHO,SF,30.0,8.0,0.6640211640211641,2.9,7.1,0.411,2.0,5.2,0.376,1.0,1.9,0.509,0.549,0.3,0.4,0.692,0.7,4.5,0.3795620437956205,0.24770642201834864,0.42857142857142855,0.1388888888888889,0.7,1.8,0.23342939481268007,,2024,0.3583963781623535
224.0,Walker Kessler,22.0,UTA,C,64.0,22.0,0.6164021164021165,3.6,5.5,0.654,0.1,0.3,0.211,3.5,5.2,0.68,0.66,0.9,1.5,0.602,2.6,4.9,0.5474452554744526,0.08256880733944955,0.23809523809523808,0.6666666666666666,1.0,2.1,0.23342939481268007,,2024,0.3566256780298037
206.0,Dereck Lively II,19.0,DAL,C,55.0,42.0,0.6216931216931217,4.0,5.4,0.747,0.0,0.0,0.0,4.0,5.3,0.752,0.747,0.7,1.5,0.506,2.5,4.4,0.5036496350364964,0.10091743119266056,0.3333333333333333,0.38888888888888884,0.9,2.6,0.25360230547550433,ROY-6,2024,0.35656226896720217
120.0,Corey Kispert,24.0,WAS,SF,80.0,22.0,0.6825396825396826,4.8,9.9,0.486,2.3,6.0,0.383,2.5,3.9,0.643,0.602,1.4,2.0,0.726,0.4,2.4,0.20437956204379562,0.18348623853211007,0.23809523809523808,0.05555555555555556,1.2,1.8,0.3861671469740634,,2024,0.3564336096225461
214.0,Dorian Finney-Smith,30.0,BRK,PF,68.0,56.0,0.7513227513227514,3.2,7.5,0.421,1.7,4.9,0.348,1.4,2.6,0.56,0.535,0.5,0.7,0.717,1.6,3.1,0.34306569343065696,0.14678899082568808,0.38095238095238093,0.16666666666666666,0.9,2.2,0.24495677233429392,,2024,0.35590619464857637
110.0,Norman Powell,30.0,LAC,SG,76.0,3.0,0.6931216931216931,4.9,10.1,0.486,2.2,5.1,0.435,2.7,5.1,0.536,0.594,1.9,2.3,0.831,0.2,2.4,0.18978102189781024,0.10091743119266056,0.2857142857142857,0.08333333333333333,0.9,1.8,0.40057636887608067,6MOY-4,2024,0.3551689309326327
176.0,T.J. McConnell,31.0,IND,PG,71.0,4.0,0.4814814814814815,4.6,8.4,0.556,0.3,0.6,0.409,4.4,7.7,0.568,0.572,0.7,0.9,0.79,0.5,2.2,0.19708029197080296,0.5045871559633027,0.47619047619047616,0.02777777777777778,1.5,1.1,0.2939481268011527,6MOY-7,2024,0.3534361943747521
159.0,Luke Kennard,27.0,MEM,SG,39.0,22.0,0.6772486772486773,3.6,8.1,0.448,2.7,6.1,0.45,0.9,2.0,0.442,0.617,1.0,1.2,0.889,0.3,2.6,0.2116788321167883,0.3211009174311926,0.23809523809523808,0.02777777777777778,1.4,1.0,0.31700288184438036,,2024,0.35151611922587844
187.0,Gordon Hayward,33.0,2TM,SF,51.0,28.0,0.6455026455026455,3.7,7.9,0.464,0.7,1.8,0.411,2.9,6.1,0.479,0.51,1.7,2.4,0.742,0.7,2.8,0.25547445255474455,0.28440366972477066,0.38095238095238093,0.08333333333333333,1.3,1.3,0.2824207492795389,,2024,0.3511914144521997
216.0,Bilal Coulibaly,19.0,WAS,SF,63.0,15.0,0.7195767195767196,3.0,6.9,0.435,1.0,2.9,0.346,2.0,3.9,0.502,0.509,1.5,2.1,0.702,0.9,3.2,0.2992700729927007,0.15596330275229356,0.42857142857142855,0.22222222222222224,1.4,2.2,0.2420749279538905,,2024,0.35089482902920877
164.0,Bruce Brown,27.0,TOR,PG,34.0,11.0,0.6878306878306879,3.8,7.9,0.481,0.6,1.9,0.317,3.2,6.0,0.532,0.519,1.5,1.8,0.833,0.8,3.0,0.2773722627737226,0.24770642201834864,0.3333333333333333,0.08333333333333333,1.3,2.0,0.27665706051873196,,2024,0.35065791146650443
199.0,Andrew Nembhard,24.0,IND,PG,68.0,47.0,0.6613756613756614,3.8,7.7,0.498,0.9,2.5,0.357,2.9,5.2,0.567,0.557,0.7,0.8,0.804,0.5,1.5,0.15328467153284672,0.37614678899082565,0.42857142857142855,0.02777777777777778,1.5,2.1,0.2651296829971181,,2024,0.3487312721487062
174.0,Kevin Huerter,25.0,SAC,SG,64.0,59.0,0.6455026455026455,3.9,8.8,0.443,1.9,5.3,0.361,2.0,3.4,0.571,0.553,0.6,0.7,0.766,0.6,2.9,0.25547445255474455,0.23853211009174313,0.3333333333333333,0.11111111111111112,0.8,2.1,0.2939481268011527,,2024,0.34497224676679455
261.0,Killian Hayes,22.0,DET,PG,42.0,31.0,0.634920634920635,2.8,6.7,0.413,0.5,1.8,0.297,2.3,5.0,0.455,0.452,0.8,1.2,0.66,0.3,2.6,0.20437956204379562,0.44954128440366975,0.42857142857142855,0.1388888888888889,1.2,1.8,0.1988472622478386,,2024,0.3444703830395776
196.0,Isaac Okoro,23.0,CLE,SF,69.0,42.0,0.7222222222222223,3.4,7.0,0.49,1.2,3.1,0.391,2.2,3.8,0.57,0.577,1.3,2.0,0.679,1.0,2.0,0.21897810218978103,0.17431192660550457,0.38095238095238093,0.1388888888888889,0.8,2.0,0.27089337175792505,,2024,0.3432903114186936
238.0,Precious Achiuwa,24.0,NYK,PF,49.0,18.0,0.6402116402116402,3.2,6.1,0.525,0.3,1.0,0.26,2.9,5.1,0.578,0.547,0.9,1.4,0.643,2.9,4.3,0.5255474452554745,0.10091743119266056,0.2857142857142857,0.3055555555555556,1.1,2.1,0.2190201729106628,,2024,0.34251832637748664
188.0,Kelly Olynyk,32.0,UTA,C,50.0,8.0,0.5396825396825397,2.9,5.2,0.562,0.7,1.7,0.429,2.2,3.5,0.626,0.632,1.6,1.9,0.842,1.3,3.8,0.3722627737226277,0.4036697247706422,0.3333333333333333,0.05555555555555556,1.6,2.6,0.23342939481268007,,2024,0.34213778200604755
143.0,Marvin Bagley III,24.0,2TM,C,50.0,25.0,0.5582010582010583,4.8,8.2,0.586,0.2,0.5,0.391,4.6,7.7,0.597,0.597,1.9,2.5,0.762,2.6,3.6,0.4525547445255475,0.10091743119266056,0.19047619047619047,0.19444444444444442,1.2,1.6,0.3371757925072046,,2024,0.3414424066453058
235.0,Royce O'Neale,30.0,2TM,SF,79.0,14.0,0.6534391534391535,2.7,6.8,0.397,2.0,5.3,0.37,0.7,1.5,0.496,0.542,0.3,0.4,0.686,0.8,4.0,0.35036496350364965,0.2568807339449541,0.3333333333333333,0.16666666666666666,0.9,2.2,0.22190201729106626,,2024,0.34110705802366115
205.0,Jabari Walker,21.0,POR,SF,72.0,23.0,0.6243386243386244,3.3,7.1,0.46,0.6,1.9,0.295,2.7,5.1,0.522,0.5,1.8,2.4,0.754,2.1,5.0,0.5182481751824818,0.09174311926605504,0.2857142857142857,0.08333333333333333,0.9,2.4,0.2564841498559078,,2024,0.33887396672266834
165.0,Jake LaRavia,22.0,MEM,PF,35.0,6.0,0.6084656084656085,3.4,8.7,0.389,1.5,4.5,0.34,1.9,4.2,0.442,0.477,2.6,3.1,0.826,1.5,2.2,0.27007299270072993,0.15596330275229356,0.38095238095238093,0.08333333333333333,1.3,2.0,0.3112391930835735,,2024,0.33679418835223074
167.0,Simone Fontecchio,28.0,2TM,SF,66.0,43.0,0.6587301587301587,3.8,8.3,0.46,2.0,5.1,0.401,1.8,3.2,0.551,0.582,0.8,1.0,0.818,1.0,2.8,0.27007299270072993,0.13761467889908258,0.3333333333333333,0.08333333333333333,1.0,1.7,0.3025936599423631,,2024,0.33630696346583067
235.0,Royce O'Neale,30.0,BRK,SF,49.0,6.0,0.6481481481481483,2.6,6.6,0.388,2.0,5.4,0.366,0.6,1.2,0.483,0.537,0.3,0.4,0.682,0.8,3.7,0.3284671532846716,0.2568807339449541,0.3333333333333333,0.16666666666666666,1.0,2.4,0.2132564841498559,,2024,0.33373824883318975
185.0,Josh Richardson,30.0,MIA,SG,43.0,6.0,0.6798941798941799,3.6,8.1,0.444,1.5,4.4,0.347,2.0,3.7,0.561,0.539,1.2,1.3,0.944,0.4,2.4,0.20437956204379562,0.2201834862385321,0.2857142857142857,0.08333333333333333,0.8,1.8,0.28530259365994237,,2024,0.3322572962402602
217.0,Andre Drummond,30.0,CHI,C,79.0,10.0,0.45238095238095244,3.4,6.1,0.556,0.0,0.0,0.0,3.4,6.0,0.56,0.556,1.6,2.8,0.592,3.4,5.6,0.6569343065693432,0.04587155963302752,0.42857142857142855,0.16666666666666666,1.0,1.8,0.2420749279538905,,2024,0.33181377138088397
287.0,Kyle Anderson,30.0,MIN,PF,79.0,10.0,0.597883597883598,2.5,5.5,0.46,0.1,0.6,0.229,2.4,4.9,0.488,0.472,1.2,1.7,0.708,0.8,2.7,0.25547445255474455,0.3853211009174312,0.42857142857142855,0.16666666666666666,1.2,1.6,0.1844380403458213,,2024,0.33143984290905965
327.0,Darius Bazley,23.0,UTA,PF,6.0,0.0,0.626984126984127,3.0,4.8,0.621,0.3,1.3,0.25,2.7,3.5,0.762,0.655,1.7,2.0,0.833,1.3,3.2,0.3284671532846716,0.07339449541284404,0.47619047619047616,0.3333333333333333,1.2,0.5,0.23054755043227665,,2024,0.33065342963846384
220.0,Josh Green,23.0,DAL,SG,57.0,33.0,0.6984126984126984,3.1,6.6,0.479,1.3,3.3,0.385,1.9,3.3,0.572,0.575,0.7,1.0,0.684,0.7,2.5,0.23357664233576644,0.2110091743119266,0.38095238095238093,0.05555555555555556,1.1,1.9,0.23631123919308353,,2024,0.32995236177028875
180.0,Talen Horton-Tucker,23.0,UTA,PG,51.0,11.0,0.5238095238095238,3.6,9.1,0.396,1.2,3.6,0.33,2.4,5.5,0.438,0.46,1.7,2.1,0.807,0.4,2.0,0.17518248175182483,0.3211009174311926,0.42857142857142855,0.11111111111111112,1.3,1.8,0.2910662824207492,,2024,0.329490311899318
306.0,Dyson Daniels,20.0,NOP,PG,61.0,16.0,0.58994708994709,2.3,5.1,0.447,0.7,2.2,0.311,1.6,2.9,0.551,0.514,0.6,0.9,0.642,1.0,2.9,0.2846715328467153,0.24770642201834864,0.6666666666666666,0.11111111111111112,1.0,1.7,0.16714697406340057,,2024,0.32856977436359
273.0,Robert Williams,26.0,POR,C,6.0,0.0,0.5238095238095238,2.8,4.3,0.654,0.0,0.0,,2.8,4.3,0.654,0.654,1.2,1.5,0.778,1.8,4.5,0.45985401459854014,0.07339449541284404,0.5714285714285714,0.3333333333333333,1.2,2.8,0.19596541786743513,,2024,0.3271466013267385
267.0,Trey Jemison,24.0,MEM,C,23.0,14.0,0.6587301587301587,3.3,5.9,0.551,0.0,0.0,,3.3,5.9,0.551,0.551,0.9,1.1,0.84,2.8,3.0,0.4233576642335766,0.11009174311926605,0.23809523809523808,0.3333333333333333,1.4,3.0,0.2132564841498559,,2024,0.32687940277759825
239.0,Toumani Camara,23.0,POR,PF,70.0,49.0,0.6560846560846562,2.8,6.3,0.45,0.8,2.5,0.337,2.0,3.8,0.523,0.516,1.1,1.4,0.758,2.0,2.9,0.3576642335766424,0.11009174311926605,0.42857142857142855,0.1388888888888889,1.2,2.5,0.21613832853025935,,2024,0.32683033000849554
204.0,Taurean Prince,29.0,LAL,PF,78.0,49.0,0.7142857142857143,3.2,7.3,0.442,1.8,4.6,0.396,1.4,2.8,0.519,0.566,0.6,0.9,0.735,0.3,2.7,0.2116788321167883,0.13761467889908258,0.3333333333333333,0.11111111111111112,0.9,1.9,0.2564841498559078,,2024,0.3239095108479801
238.0,Precious Achiuwa,24.0,2TM,PF,74.0,18.0,0.5793650793650794,3.2,6.3,0.501,0.4,1.3,0.268,2.8,5.0,0.562,0.529,0.9,1.5,0.616,2.6,4.0,0.48175182481751827,0.11926605504587157,0.2857142857142857,0.25,1.1,1.9,0.2190201729106628,,2024,0.32375418694268493
192.0,Payton Pritchard,26.0,BOS,PG,82.0,5.0,0.58994708994709,3.6,7.7,0.468,1.8,4.7,0.385,1.8,3.1,0.593,0.583,0.6,0.7,0.821,0.9,2.4,0.23357664233576644,0.3119266055045871,0.23809523809523808,0.02777777777777778,0.7,1.3,0.27665706051873196,,2024,0.3218432890454399
175.0,Reggie Jackson,33.0,DEN,PG,82.0,23.0,0.5873015873015873,4.0,9.2,0.431,1.2,3.5,0.359,2.7,5.8,0.475,0.499,1.0,1.2,0.806,0.4,1.5,0.1386861313868613,0.34862385321100914,0.23809523809523808,0.05555555555555556,1.3,1.8,0.2939481268011527,,2024,0.3200259611177031
368.0,Robert Covington,33.0,LAC,PF,3.0,3.0,0.6084656084656085,1.0,3.0,0.333,0.7,2.7,0.25,0.3,0.3,1.0,0.444,0.3,0.7,0.5,0.7,2.0,0.19708029197080296,0.2110091743119266,0.9523809523809523,0.19444444444444442,0.0,2.3,0.08645533141210374,,2024,0.31812622509008487
300.0,Zavier Simpson,26.0,MEM,PG,7.0,0.0,0.6084656084656085,2.4,7.7,0.315,0.7,2.4,0.294,1.7,5.3,0.324,0.361,0.4,0.6,0.75,0.6,2.3,0.2116788321167883,0.3302752293577982,0.47619047619047616,0.11111111111111112,1.4,1.6,0.17291066282420747,,2024,0.31667956607738545
170.0,Alec Burks,32.0,DET,SG,43.0,0.0,0.5555555555555556,3.7,9.4,0.394,2.3,5.7,0.401,1.4,3.7,0.384,0.516,2.8,3.1,0.903,0.4,2.2,0.18978102189781024,0.14678899082568808,0.23809523809523808,0.08333333333333333,0.7,1.5,0.3631123919308357,,2024,0.3166621406716188
172.0,Grant Williams,25.0,DAL,PF,47.0,33.0,0.6984126984126984,2.8,6.7,0.413,1.7,4.5,0.376,1.1,2.3,0.486,0.538,0.9,1.2,0.745,1.0,2.6,0.26277372262773724,0.15596330275229356,0.23809523809523808,0.16666666666666666,1.1,2.9,0.23342939481268007,,2024,0.31633623881683953
